D,AZ,ELEV,TILT,CLASS,FQ,OBS,RSRP
358.7488344,7.832755011,6.677423678,9.322576322,2,1800,0,-71
358.7488344,7.832755011,6.677423678,9.322576322,2,1800,0,-66
358.7488344,7.832755011,6.677423678,9.322576322,2,1800,0,-68
362.1502525,8.523787607,6.615265894,9.384734106,2,1800,0,-70
365.5825448,9.218982182,7.171642329,8.828357671,2,1800,0,-70
369.0676224,9.901146201,7.104616342,8.895383658,2,1800,0,-69
372.6955825,10.48613762,7.036153889,8.963846111,2,1800,0,-73
377.4483944,10.88065978,6.649086668,9.350913332,2,1800,0,-81
382.4235965,11.06775598,6.563343943,9.436656057,2,1800,0,-72
387.5329332,11.02006676,6.477551381,9.522448619,2,1800,0,-77
392.9281497,10.81602547,6.389350027,9.610649973,2,1800,0,-81
398.3463722,10.60173441,6.303147695,9.696852305,2,1800,0,-79
403.7700233,10.39319747,6.219148427,9.780851573,2,1800,0,-85
407.5821006,10.0398165,5.883376526,10.11662347,2,1800,0,-83
411.5186414,9.695763897,5.82748599,10.17251401,2,1800,0,-83
413.1007907,9.108093507,5.805319825,10.19468017,2,1800,0,-83
413.1803831,8.497189655,5.804209161,10.19579084,2,1800,0,-87
412.4383687,7.86069198,5.81457998,10.18542002,2,1800,0,-85
410.6360662,7.345869985,5.839924461,10.16007554,2,1800,0,-84
408.9179576,6.796211014,6.141456652,9.858543348,2,1800,0,-81
407.2377943,6.241965165,6.166599973,9.833400027,2,1800,0,-70
405.5411141,5.713623726,6.192199437,9.807800563,2,1800,0,-72
405.5411141,5.713623726,6.192199437,9.807800563,2,1800,0,-72
405.4897403,5.24108869,5.773685231,10.22631477,2,1800,0,-77
406.2940725,4.81651011,5.762332176,10.23766782,2,1800,0,-78
407.8868866,4.472335978,5.739980594,10.26001941,2,1800,0,-80
409.3729157,4.190730426,5.719282772,10.28071723,2,1800,0,-81
412.5001951,3.96044755,5.676207506,10.32379249,2,1800,0,-85
415.5898149,3.699912645,5.497712259,10.50228774,2,1800,0,-86
418.8894992,3.403820685,5.454667799,10.5453322,2,1800,0,-86
418.8894992,3.403820685,5.454667799,10.5453322,2,1800,0,-86
423.147188,3.104088249,5.400109249,10.59989075,2,1800,0,-83
427.2772838,2.820179148,5.348215508,10.65178449,2,1800,0,-83
432.2319148,2.591104047,5.287258894,10.71274111,2,1800,0,-84
435.538585,2.328727845,5.116863907,10.88313609,2,1800,0,-84
439.5631012,2.161119984,5.070260654,10.92973935,2,1800,0,-84
442.7120918,1.974704916,5.034382122,10.96561788,2,1800,0,-85
445.4850162,1.940361026,5.003205127,10.99679487,2,1800,0,-83
447.2065541,1.95234326,4.984042305,11.0159577,2,1800,0,-83
448.0513304,1.987539284,4.974692366,11.02530763,2,1800,0,-81
447.137705,1.979437977,4.984805869,11.01519413,2,1800,0,-83
446.1553391,1.998460799,4.995726166,11.00427383,2,1800,0,-83
444.3993397,2.000262359,5.015365791,10.98463421,2,1800,0,-85
442.7120918,1.974704916,5.034382122,10.96561788,2,1800,0,-84
441.7641064,1.980192417,5.045129749,10.95487025,2,1800,0,-84
440.1803855,1.913120057,5.063187389,10.93681261,2,1800,0,-83
440.3186727,1.858103693,5.061605498,10.9383945,2,1800,0,-83
439.5092447,1.808267461,5.070878714,10.92912129,2,1800,0,-83
440.2494731,1.885607555,5.062396961,10.93760304,2,1800,0,-82
439.9737029,1.995709322,5.065553507,10.93444649,2,1800,0,-82
439.5971772,2.147323974,5.069869675,10.93013033,2,1800,0,-83
439.0550209,2.368316111,5.076097391,10.92390261,2,1800,0,-84
437.7051602,2.541167276,5.221512577,10.77848742,2,1800,0,-84
435.55098,2.71263668,5.247193716,10.75280628,2,1800,0,-84
432.5845794,2.837106522,5.282972855,10.71702714,2,1800,0,-81
429.4901315,3.020026254,5.320818634,10.67918137,2,1800,0,-81
425.5916902,3.204023816,5.369274036,10.63072596,2,1800,0,-85
421.5277863,3.416073988,5.420731744,10.57926826,2,1800,0,-85
417.4512212,3.695117351,5.473347269,10.52665273,2,1800,0,-87
413.3087437,3.960592984,5.665175543,10.33482446,2,1800,0,-85
409.3123895,4.220683123,5.72012289,10.27987711,2,1800,0,-82
405.3368694,4.42111756,5.77584803,10.22415197,2,1800,0,-82
400.646484,4.580714047,5.843000968,10.15699903,2,1800,0,-78
395.900841,4.775140934,5.912547452,10.08745255,2,1800,0,-76
391.910664,5.003745957,5.9723122,10.0276878,2,1800,0,-76
387.2605372,5.160018206,6.482068875,9.517931125,2,1800,1,-76
383.472825,5.353726067,6.545541885,9.454458115,2,1800,1,-81
376.1062617,5.568075737,6.371853428,9.628146572,2,1800,0,-81
376.1062617,5.568075737,6.371853428,9.628146572,2,1800,0,-81
373.466473,5.569540824,6.416517541,9.583482459,2,1800,0,-76
371.746032,5.501296102,6.44596382,9.55403618,2,1800,0,-76
371.0214282,5.45461763,6.458446503,9.541553497,2,1800,0,-82
371.8296895,5.451530568,6.444525752,9.555474248,2,1800,0,-80
371.8296895,5.451530568,6.444525752,9.555474248,2,1800,0,-80
373.6054146,5.486967107,6.414151167,9.585848833,2,1800,0,-80
375.3573369,5.468528064,6.384461878,9.615538122,2,1800,0,-80
375.3573369,5.468528064,6.384461878,9.615538122,2,1800,0,-74
376.9145107,5.564787027,6.358301756,9.641698244,2,1800,0,-74
377.6645239,5.663733081,6.34577776,9.65422224,2,1800,0,-74
377.6645239,5.663733081,6.34577776,9.65422224,2,1800,0,-74
378.3080381,5.758150124,6.335071222,9.664928778,2,1800,0,-78
378.4727195,5.660253641,6.332337095,9.667662905,2,1800,0,-73
378.9172922,5.399615325,6.324967795,9.675032205,2,1800,0,-73
380.3710637,5.092967348,6.300988685,9.699011315,2,1800,0,-84
382.5857997,4.819208015,6.560585574,9.439414426,2,1800,1,-82
385.5475219,4.647489037,6.070150256,9.929849744,2,1800,0,-82
389.2797786,4.560688383,6.012380448,9.987619552,2,1800,0,-82
389.2797786,4.560688383,6.012380448,9.987619552,2,1800,0,-73
392.7574247,4.54934757,5.959529031,10.04047097,2,1800,0,-73
396.1942993,4.619979764,5.908199062,10.09180094,2,1800,0,-72
399.4659848,4.715956653,5.86014817,10.13985183,2,1800,0,-76
403.0774996,5.118029393,5.808002664,10.19199734,2,1800,0,-76
404.762886,5.636831176,6.20401228,9.79598772,2,1800,0,-72
407.2907511,6.21157801,6.165804355,9.834195645,2,1800,0,-73
408.1295954,6.722130665,6.153228859,9.846771141,2,1800,0,-78
409.7693181,7.318657753,5.852191482,10.14780852,2,1800,0,-86
411.4530862,7.910366257,5.828408069,10.17159193,2,1800,0,-87
413.4485526,8.31599049,5.800470135,10.19952986,2,1800,0,-85
415.5080919,8.687624803,5.77191368,10.22808632,2,1800,0,-84
417.8403265,8.875936126,5.73991265,10.26008735,2,1800,0,-82
420.1314498,9.014614931,5.708818223,10.29118178,2,1800,0,-83
423.574565,9.059055117,5.662715714,10.33728429,2,1800,0,-83
426.3576258,8.93347457,5.625990093,10.37400991,2,1800,0,-83
430.1221132,8.68431485,5.577062448,10.42293755,2,1800,0,-82
434.1824623,8.327412946,5.525231617,10.47476838,2,1800,0,-82
439.0196916,7.998270216,5.464723789,10.53527621,2,1800,0,-82
439.0196916,7.998270216,5.464723789,10.53527621,2,1800,0,-81
439.0196916,7.998270216,5.464723789,10.53527621,2,1800,0,-81
443.2069917,7.598689323,4.9004822,11.0995178,2,1800,0,-79
448.1981183,7.214749693,4.846171868,11.15382813,2,1800,0,-78
453.8398279,6.929974179,5.287301553,10.71269845,2,1800,1,-79
458.7671929,6.673523689,5.230830283,10.76916972,2,1800,0,-84
462.5756272,6.473794259,5.188000277,10.81199972,2,1800,0,-82
467.2000308,6.329669132,5.136924913,10.86307509,2,1800,0,-83
470.913443,6.24461804,5.096631611,10.90336839,2,1800,0,-81
474.3079885,6.262027457,4.820540755,11.17945924,2,1800,0,-83
477.5480085,6.41195325,4.787987398,11.2120126,2,1800,0,-82
480.4003559,6.69866417,4.759690015,11.24030998,2,1800,0,-72
482.2824704,7.077016246,4.741200096,11.2587999,2,1800,0,-77
483.2579214,7.522467787,4.731673531,11.26832647,2,1800,0,-82
484.1306758,7.976228344,4.72318225,11.27681775,2,1800,0,-86
487.6676377,8.944622562,4.805763791,11.19423621,2,1800,1,-93
490.211242,9.465731121,4.780943569,11.21905643,2,1800,1,-95
492.9430308,9.958208493,4.754570365,11.24542963,2,1800,0,-96
495.5829062,10.45576807,4.729358866,11.27064113,2,1800,0,-97
498.3869146,10.93740284,4.588662152,11.41133785,2,1800,0,-98
501.9778191,11.43941183,4.555975788,11.44402421,2,1800,0,-99
505.6223134,11.92177656,4.523273364,11.47672664,2,1800,0,-97
509.3168671,12.38480527,4.490596504,11.5094035,2,1800,0,-96
513.9118466,12.86577948,4.450607301,11.5493927,2,1800,0,-95
518.5424029,13.33819637,4.411021169,11.58897883,2,1800,0,-94
522.312389,13.80382466,4.379307267,11.62069273,2,1800,0,-93
527.0114151,14.26037683,4.340409649,11.65959035,2,1800,0,-96
531.6533159,14.68386322,4.302656178,11.69734382,2,1800,0,-97
536.4629638,15.06551193,4.26422373,11.73577627,2,1800,0,-98
540.4371095,15.3976202,4.232980831,11.76701917,2,1800,0,-98
546.2342178,15.69223872,4.188217502,11.8117825,2,1800,0,-97
551.1036978,15.89265437,4.151340913,11.84865909,2,1800,1,-99
557.0150285,16.03951278,4.107436335,11.89256367,2,1800,1,-101
562.8414626,16.1486507,4.065060174,11.93493983,2,1800,1,-102
568.8099301,16.21157576,4.022546653,11.97745335,2,1800,0,-104
574.7046486,16.21716305,3.981420956,12.01857904,2,1800,0,-108
580.6437319,16.15694611,3.940826179,12.05917382,2,1800,0,-107
586.7094047,16.07701929,3.997403491,12.00259651,2,1800,0,-106
592.6966216,15.95508736,3.957152038,12.04284796,2,1800,0,-104
604.0134993,15.5762262,3.883239301,12.1167607,2,1800,0,-104
604.0134993,15.5762262,3.883239301,12.1167607,2,1800,0,-104
609.3526876,15.3213977,3.849316844,12.15068316,2,1800,0,-104
620.2086471,14.68170384,3.966056093,12.03394391,2,1800,1,-105
624.8246243,14.32161968,3.936848786,12.06315121,2,1800,1,-107
629.476617,13.95676559,3.907844949,12.09215505,2,1800,1,-106
634.1785845,13.57731221,3.699056264,12.30094374,2,1800,0,-106
638.8816941,13.22326437,3.671900538,12.32809946,2,1800,0,-105
643.732826,12.86580974,3.644304169,12.35569583,2,1800,0,-105
647.6177434,12.50219502,3.622501171,12.37749883,2,1800,0,-105
651.6384373,12.14426586,3.600208836,12.39979116,2,1800,0,-106
655.6061287,11.77011808,3.578477363,12.42152264,2,1800,0,-106
659.7278795,11.39238095,3.556177832,12.44382217,2,1800,0,-106
663.7682687,11.01785408,3.448587481,12.55141252,2,1800,0,-106
667.0877701,10.62760145,3.431468042,12.56853196,2,1800,0,-107
670.4379208,10.2412312,3.414361805,12.58563819,2,1800,0,-107
670.4379208,10.2412312,3.414361805,12.58563819,2,1800,0,-106
673.0026619,9.817446997,3.401380645,12.59861935,2,1800,0,-107
675.6448916,9.378366341,3.388109988,12.61189001,2,1800,0,-106
677.5636106,8.93012463,3.378537823,12.62146218,2,1800,0,-107
678.7198406,8.441876013,3.456913522,12.54308648,2,1800,0,-107
679.925186,7.955323264,3.45080006,12.54919994,2,1800,0,-107
680.336345,7.445154571,3.448719615,12.55128038,2,1800,0,-106
680.9598545,6.919527128,3.445569464,12.55443054,2,1800,0,-106
680.7509561,6.386412812,3.446624239,12.55337576,2,1800,0,-108
680.4661774,5.859810786,3.44806319,12.55193681,2,1800,0,-108
679.4306178,5.334356725,3.453305875,12.54669413,2,1800,0,-106
679.4306178,5.334356725,3.453305875,12.54669413,2,1800,0,-106
677.6439145,4.808264517,3.462388879,12.53761112,2,1800,0,-106
675.7174142,4.304111733,3.472236186,12.52776381,2,1800,0,-104
673.0350157,3.796829865,3.486040813,12.51395919,2,1800,0,-104
671.160967,3.334615131,3.410692178,12.58930782,2,1800,0,-100
668.4491142,2.856521412,3.509897244,12.49010276,2,1800,0,-99
664.80284,2.387916415,3.529099615,12.47090038,2,1800,0,-102
661.9771618,1.956343017,3.544125415,12.45587459,2,1800,0,-98
658.2762974,1.514944206,3.563999461,12.43600054,2,1800,0,-102
655.4913712,1.08458115,3.579102222,12.42089778,2,1800,0,-102
652.7069001,0.65977987,3.594330858,12.40566914,2,1800,0,-100
652.7069001,0.65977987,3.594330858,12.40566914,2,1800,0,-103
649.8165117,0.237277196,3.610276276,12.38972372,2,1800,0,-103
646.2596765,0.190859255,3.630093256,12.36990674,2,1800,0,-100
643.2456343,0.574996388,3.469597389,12.53040261,2,1800,0,-100
639.5590359,0.965483476,3.489547847,12.51045215,2,1800,0,-100
639.5590359,0.965483476,3.489547847,12.51045215,2,1800,0,-103
639.5590359,0.965483476,3.489547847,12.51045215,2,1800,0,-103
635.7180737,1.345458716,3.51057887,12.48942113,2,1800,0,-100
631.7819902,1.701933573,3.532395022,12.46760498,2,1800,0,-101
627.7037263,2.025238115,3.646205058,12.35379494,2,1800,0,-97
623.6638833,2.329985026,3.669759369,12.33024063,2,1800,0,-97
619.2828802,2.585681449,3.695648714,12.30435129,2,1800,0,-95
614.7849521,2.816365934,3.722611297,12.2773887,2,1800,0,-95
610.1231105,3.012013157,3.750974209,12.24902579,2,1800,0,-95
605.5123492,3.220340875,3.779454073,12.22054593,2,1800,0,-95
599.754705,3.363926985,3.910728508,12.08927149,2,1800,0,-94
594.5809613,3.450937164,3.944650728,12.05534927,2,1800,0,-95
594.5809613,3.450937164,3.944650728,12.05534927,2,1800,0,-95
589.3329593,3.495519122,3.979665414,12.02033459,2,1800,0,-93
583.9391002,3.53525176,4.016305923,11.98369408,2,1800,0,-95
578.3677767,3.535341112,4.054865911,11.94513409,2,1800,0,-99
572.5746709,3.484425661,4.095752672,11.90424733,2,1800,0,-99
562.867611,3.136720633,4.064871962,11.93512804,2,1800,0,-99
558.3071587,2.939745503,4.097962625,11.90203738,2,1800,0,-96
555.2212399,2.626322688,4.120660853,11.87933915,2,1800,0,-96
552.3877352,2.399140369,4.14172465,11.85827535,2,1800,0,-95
549.3248885,2.292507351,4.164736451,11.83526355,2,1800,0,-95
546.7509591,2.340131014,4.18427323,11.81572677,2,1800,0,-93
544.7722673,2.539591186,4.199416844,11.80058316,2,1800,0,-94
544.7664107,2.780638397,4.199461829,11.80053817,2,1800,0,-95
545.6313814,2.995949621,4.192828326,11.80717167,2,1800,0,-96
546.1540481,3.124807931,4.1888301,11.8111699,2,1800,0,-97
545.9359287,3.071146957,4.190497715,11.80950228,2,1800,0,-99
545.4144081,2.942185886,4.194490339,11.80550966,2,1800,0,-98
544.8525577,2.802200246,4.198800224,11.80119978,2,1800,0,-97
544.4225887,2.694322855,4.20210444,11.79789556,2,1800,0,-96
544.4225887,2.694322855,4.20210444,11.79789556,2,1800,0,-96
545.370889,2.690645933,4.194823853,11.80517615,2,1800,0,-96
546.560526,2.777508592,4.185725937,11.81427406,2,1800,0,-97
549.7774828,2.888146969,4.161319956,11.83868004,2,1800,0,-95
554.9208465,3.025419178,4.122883786,11.87711621,2,1800,0,-98
559.1777136,3.149594849,4.091604403,11.9083956,2,1800,0,-96
564.2391485,3.261451759,4.055024181,11.94497582,2,1800,0,-98
569.2145114,3.350770723,4.119847512,11.88015249,2,1800,0,-98
575.0064073,3.403330192,4.078490065,11.92150994,2,1800,0,-99
579.8067838,3.449463192,4.044835691,11.95516431,2,1800,0,-99
585.3338558,3.440206007,4.006766925,11.99323307,2,1800,0,-97
591.4859765,3.38141347,3.96522567,12.03477433,2,1800,0,-97
596.8808911,3.343573543,3.929498721,12.07050128,2,1800,0,-98
602.1002349,3.267540053,3.800809713,12.19919029,2,1800,0,-98
607.1893339,3.16387966,3.769045799,12.2309542,2,1800,0,-97
612.7783305,2.985640906,3.734767022,12.26523298,2,1800,0,-96
617.3980307,2.781520893,3.706899721,12.29310028,2,1800,0,-96
622.7432891,2.552973046,3.675169474,12.32483053,2,1800,0,-100
626.9993258,2.270712768,3.650290307,12.34970969,2,1800,0,-101
631.0208432,1.936095295,3.536645043,12.46335496,2,1800,0,-102
634.9408432,1.577739968,3.5148654,12.4851346,2,1800,0,-100
638.6611635,1.19950572,3.494441537,12.50555846,2,1800,0,-103
642.4337693,0.803609346,3.473971304,12.5260287,2,1800,0,-103
645.3265132,0.421359054,3.458436745,12.54156326,2,1800,0,-103
649.0443401,0.006437904,3.614560061,12.38543994,2,1800,0,-103
649.0443401,0.006437904,3.614560061,12.38543994,2,1800,0,-102
651.226812,0.354582656,3.602478454,12.39752155,2,1800,0,-105
654.2054138,0.726472327,3.586119244,12.41388076,2,1800,0,-103
655.6356912,1.047811069,3.578316429,12.42168357,2,1800,0,-104
656.2803131,1.333761832,3.574810799,12.4251892,2,1800,0,-104
655.0450739,1.656268693,3.581534402,12.4184656,2,1800,0,-103
651.4368631,1.901189924,3.601319918,12.39868008,2,1800,0,-103
651.4368631,1.901189924,3.601319918,12.39868008,2,1800,0,-103
651.4368631,1.901189924,3.601319918,12.39868008,2,1800,0,-103
648.5163554,2.21965031,3.617495017,12.38250498,2,1800,0,-100
643.3141809,2.434943446,3.64666935,12.35333065,2,1800,0,-99
637.9820845,2.660302328,3.587616701,12.4123833,2,1800,0,-98
633.680648,2.896826109,3.611905261,12.38809474,2,1800,0,-98
628.6046757,3.093689832,3.640993192,12.35900681,2,1800,0,-93
624.2489055,3.324041502,3.666329596,12.3336704,2,1800,0,-95
620.7240337,3.590681811,3.687092112,12.31290789,2,1800,0,-95
617.1959554,3.902890069,3.708110006,12.29188999,2,1800,0,-95
613.5795663,4.215858459,3.729903796,12.2700962,2,1800,0,-91
613.1931234,4.615546843,3.732247792,12.26775221,2,1800,0,-96
613.1931234,4.615546843,3.732247792,12.26775221,2,1800,0,-93
612.0569076,5.006960227,3.645933102,12.3540669,2,1800,0,-94
613.7014413,5.359459704,3.636189354,12.36381065,2,1800,0,-94
616.2848793,5.710412798,3.620987253,12.37901275,2,1800,0,-94
618.7566653,6.065938505,3.606560524,12.39343948,2,1800,0,-91
619.450266,6.452422334,3.602532886,12.39746711,2,1800,0,-91
619.3810355,7.200936341,3.602934494,12.39706551,2,1800,0,-91
616.6996081,7.557258277,3.618558622,12.38144138,2,1800,0,-94
614.1275861,7.928991326,3.540741988,12.45925801,2,1800,0,-95
610.7342968,8.276724221,3.560364174,12.43963583,2,1800,0,-95
606.7337623,8.552089517,3.583778661,12.41622134,2,1800,0,-93
602.5095819,8.89130106,3.608838278,12.39116172,2,1800,0,-92
597.5639873,9.210895044,3.638626048,12.36137395,2,1800,0,-90
593.5310871,9.540833504,3.951606182,12.04839382,2,1800,0,-91
588.6324645,9.804899081,3.984386122,12.01561388,2,1800,0,-93
583.2057636,9.99754313,4.021339562,11.97866044,2,1800,0,-92
578.6086165,10.174364,3.954643175,12.04535682,2,1800,0,-91
572.797012,10.01720286,3.994637779,12.00536222,2,1800,0,-91
567.177604,9.814567829,4.034085297,11.9659147,2,1800,0,-91
562.7963685,9.366059969,4.166665806,11.83333419,2,1800,0,-91
559.3219896,8.928047015,4.294333205,11.7056668,2,1800,0,-92
555.0324708,8.455028985,4.327395987,11.67260401,2,1800,1,-92
551.6734358,7.98260442,4.353643681,11.64635632,2,1800,1,-92
548.424635,7.470399399,4.3793341,11.6206659,2,1800,1,-92
545.1700135,6.974900803,4.40537576,11.59462424,2,1800,1,-93
543.6802037,6.468974877,4.417399796,11.5826002,2,1800,1,-93
542.2330251,5.960308547,4.429142649,11.57085735,2,1800,1,-93
543.3570257,5.493928989,4.420016769,11.57998323,2,1800,1,-92
545.1819081,5.084477383,4.405280024,11.59471998,2,1800,1,-92
548.6020669,4.78281603,4.377923219,11.62207678,2,1800,1,-92
555.5477934,4.168609924,4.323397148,11.67660285,2,1800,1,-92
559.9902579,3.859717664,4.289227668,11.71077233,2,1800,0,-92
563.5967396,3.530129669,4.261882155,11.73811784,2,1800,0,-91
563.5967396,3.530129669,4.261882155,11.73811784,2,1800,0,-90
563.5967396,3.530129669,4.261882155,11.73811784,2,1800,0,-93
567.9017306,3.248885121,4.02895842,11.97104158,2,1800,0,-93
572.293812,2.985779133,3.998138752,12.00186125,2,1800,0,-92
575.6774082,2.718285404,3.974714871,12.02528513,2,1800,0,-91
580.6735022,2.572848292,3.940624775,12.05937522,2,1800,0,-92
584.7205501,2.400329756,3.913435425,12.08656457,2,1800,0,-92
589.7252031,2.509204227,3.880326276,12.11967372,2,1800,0,-91
589.7252031,2.509204227,3.880326276,12.11967372,2,1800,0,-90
593.8177164,2.611113321,3.853664438,12.14633556,2,1800,0,-90
597.4512808,2.85417303,3.830297295,12.1697027,2,1800,0,-90
600.7088051,3.216059452,3.809587685,12.19041232,2,1800,0,-90
603.1815223,3.573410341,3.794016147,12.20598385,2,1800,0,-88
603.1815223,3.573410341,3.794016147,12.20598385,2,1800,0,-84
607.2169345,3.991507805,3.768874974,12.23112503,2,1800,0,-84
610.2493533,4.441971549,3.750200456,12.24979954,2,1800,0,-89
612.4324638,4.876327954,3.643703365,12.35629663,2,1800,0,-89
612.4324638,4.876327954,3.643703365,12.35629663,2,1800,0,-90
612.4324638,4.876327954,3.643703365,12.35629663,2,1800,0,-87
615.6227173,5.288503223,3.624871598,12.3751284,2,1800,0,-87
619.007067,5.679000834,3.605105441,12.39489456,2,1800,0,-91
